w01,0.0,16.0,1.0,0.7147595884058836
w02,965.0,7.0,89.0,0.0011714462786620793
w03,0.0,16.0,1.0,0.4680720936873919
w04,0.0,16.0,1.0,0.3904571234846112
w05,0.0,16.0,1.0,0.6164540888282195
w06,0.0,16.0,1.0,0.0991410396606577
w07,0.0,16.0,1.0,4.535108123162243
w08,0.0,16.0,1.0,0.6633771748106924
w09,0.0,16.0,1.0,0.44366328831975016
w10,0.0,16.0,1.0,0.5978305557496503
w11,0.0,16.0,1.0,0.4400372563707409
w12,0.0,16.0,1.0,1.4895124527959642
w13,0.0,16.0,1.0,0.4471287272953785
w14,0.0,16.0,1.0,0.480226953708549
w15,0.0,16.0,1.0,0.5711076919329039
w16,0.0,16.0,1.0,0.5240399216817955
w17,0.0,16.0,1.0,0.0836972877188554
w18,0.0,16.0,1.0,0.4998666558917657
w19,0.0,0.0,0.0,5.5
w20,0.0,16.0,1.0,0.6022685875741277
w21,0.0,16.0,1.0,0.6712084660942591
w22,0.0,16.0,1.0,0.5400682459588799
w23,0.0,16.0,1.0,0.4117405038212479
w24,0.0,16.0,1.0,0.4224296813879985
w25,0.0,16.0,1.0,0.6162113767243048
w26,0.0,16.0,1.0,0.3634540725682803
w27,0.0,16.0,1.0,0.4713293423851141
w28,0.0,16.0,1.0,0.28054936102042305
w29,0.0,16.0,1.0,0.4107123352245223
w30,0.0,16.0,1.0,0.014991255066684925
w31,0.0,16.0,1.0,0.6448562152026721
w32,0.0,16.0,1.0,0.4478483160580336
w33,31.0,0.0,3.0,0.019105798581338474
w34,0.0,16.0,1.0,0.5746334411376852
w35,0.0,16.0,1.0,0.021553308500006918
w36,9.0,0.0,1.0,0.01902340635606449
w37,0.0,16.0,1.0,0.6640354242960557
w38,0.0,16.0,1.0,0.32231314717129705
w39,2.0,13.0,1.0,0.01712499832365339
w40,2.0,13.0,1.0,0.008125913461901724
w41,9.0,0.0,1.0,0.04780208599751906
w42,0.0,16.0,1.0,0.4482046552948417
w43,0.0,16.0,1.0,0.3604804344279203
w44,0.0,16.0,1.0,0.5779251773708023
w45,118.0,19.0,12.0,0.0009016880802874287
w46,0.0,16.0,1.0,0.17517948014803267
w47,2.0,13.0,1.0,0.0014771870120711473
w48,0.0,16.0,1.0,0.6651947253935147
w49,0.0,16.0,1.0,0.40685717511413455
w50,0.0,16.0,1.0,0.6631081368562747
w51,0.0,16.0,1.0,0.17427621698636372
w52,0.0,16.0,1.0,0.3740994759206825
w53,0.0,16.0,1.0,0.5860005982361888
w54,0.0,16.0,1.0,0.5337828368533832
w55,0.0,16.0,1.0,0.4374281770137755
w56,0.0,16.0,1.0,0.099039162839128
w57,0.0,16.0,1.0,0.07661419602763013
w58,0.0,16.0,1.0,0.2529735378410536
w59,0.0,16.0,1.0,0.3198126612867327
w60,0.0,16.0,1.0,0.4758640916248906
w61,0.0,16.0,1.0,0.466220206252205
w62,0.0,16.0,1.0,0.6357787300216523
w63,0.0,16.0,1.0,0.5634549126084436
w64,0.0,16.0,1.0,0.6272271263721407
w65,0.0,16.0,1.0,0.6817549784631294
w66,85.0,3.0,8.0,0.0026281716842464736
w67,0.0,16.0,1.0,0.15846986515378114
w68,0.0,16.0,1.0,0.03581907160632348
w69,0.0,16.0,1.0,0.4815861567439927
w70,0.0,16.0,1.0,0.08086562428200522
w71,0.0,16.0,1.0,0.4117857856569549
w72,0.0,16.0,1.0,0.14259311328471475
w73,0.0,16.0,1.0,0.4253240188791396
w74,0.0,16.0,1.0,0.09537951432861333
w75,0.0,16.0,1.0,0.07776316666689402
w76,0.0,16.0,1.0,0.06260352939812691
w77,0.0,16.0,1.0,0.3881474378090712
w78,0.0,16.0,1.0,0.26322808687197496
w79,71.0,24.0,8.0,0.0020861979177238133
w80,258.0,5.0,24.0,0.01579786466281737
w81,0.0,16.0,1.0,0.6397893169951225
w82,81.0,9.0,8.0,0.0050580607292481095
w83,0.0,16.0,1.0,0.4591482991011479
w84,0.0,16.0,1.0,0.07202336670982158
w85,0.0,16.0,1.0,0.6684807434609371
w86,0.0,16.0,1.0,0.30357660921249263
w87,0.0,16.0,1.0,0.16318730653929148
w88,0.0,16.0,1.0,0.1618909605594828
w89,0.0,16.0,1.0,0.16787488527028285
w90,0.0,16.0,1.0,0.6164288376558562
w91,0.0,48.0,3.0,0.2502569976121352
w92,0.0,16.0,1.0,0.6734544548659421
w93,0.0,16.0,1.0,0.6129655383711011
w94,0.0,16.0,1.0,0.6509431288083102
w95,0.0,16.0,1.0,0.24904403296857355
w96,0.0,16.0,1.0,0.03420968134434703
w97,0.0,16.0,1.0,0.022910085955102702
w98,0.0,16.0,1.0,0.02270104444868913
w99,0.0,16.0,1.0,0.6475885298971381
w100,0.0,16.0,1.0,0.1046629838471268
w101,0.0,16.0,1.0,0.10472180526952483
w102,0.0,16.0,1.0,0.3500661481921892
w103,0.0,16.0,1.0,1.925870566659542
w104,0.0,16.0,1.0,0.5772421158267309
w105,0.0,16.0,1.0,0.5861712500865337
w106,0.0,16.0,1.0,0.09971687109497004
Overall,5,12,252.0,0.45825239195442535,0.19275695852051225
