w47,4.0,10.0,1.0,3.5044717970136214,1634,1628
w45,2.0,13.0,1.0,3.50104101820494,1632,1615
w40,2.0,13.0,1.0,3.4786087667603875,1630,1602
w97,0.0,16.0,1.0,3.456251162149095,1630,1586
w98,0.0,16.0,1.0,3.4561525990201813,1630,1570
w30,0.0,16.0,1.0,3.4522092528727684,1630,1554
w39,2.0,13.0,1.0,3.443513811978068,1628,1541
w101,0.0,16.0,1.0,3.442351442007131,1628,1525
w100,0.0,16.0,1.0,3.4423213403917403,1628,1509
w36,9.0,0.0,1.0,3.436704295277694,1619,1509
w33,9.0,0.0,1.0,3.4363705953041217,1610,1509
w35,0.0,16.0,1.0,3.390541622669459,1610,1493
w96,0.0,16.0,1.0,3.3774469795884,1610,1477
w41,9.0,0.0,1.0,3.3255211109260734,1601,1477
w102,0.0,16.0,1.0,3.286215127642544,1601,1461
w68,0.0,16.0,1.0,3.2459940757129013,1601,1445
w84,0.0,16.0,1.0,3.245054548578602,1601,1429
w57,0.0,16.0,1.0,3.236016983587722,1601,1413
w76,0.0,16.0,1.0,3.179759808096115,1601,1397
w17,0.0,16.0,1.0,3.168723576095846,1601,1381
w56,0.0,16.0,1.0,3.151384708048039,1601,1365
w70,0.0,16.0,1.0,3.150339461607181,1601,1349
w75,0.0,16.0,1.0,3.0864774596933344,1601,1333
w74,0.0,16.0,1.0,2.899218435265346,1601,1317
w46,0.0,16.0,1.0,2.8271358691960495,1601,1301
w106,0.0,16.0,1.0,2.772195796551113,1601,1285
w67,0.0,16.0,1.0,2.5032656548186365,1601,1269
w89,0.0,16.0,1.0,2.4852242243456004,1601,1253
w12,0.0,16.0,1.0,2.4561557990079272,1601,1237
w72,0.0,16.0,1.0,2.437826242833262,1601,1221
w28,0.0,16.0,1.0,2.415302261332392,1601,1205
w87,0.0,16.0,1.0,2.3787508007370293,1601,1189
w86,0.0,16.0,1.0,2.3388596436104354,1601,1173
w88,0.0,16.0,1.0,2.2917656519290808,1601,1157
w79,0.0,16.0,1.0,2.279547033262934,1601,1141
w103,0.0,16.0,1.0,2.2746191003498093,1601,1125
w43,0.0,16.0,1.0,2.1875096590901175,1601,1109
w59,0.0,16.0,1.0,2.180918658910575,1601,1093
w26,0.0,16.0,1.0,2.17703734806872,1601,1077
w38,0.0,16.0,1.0,2.1743936571669895,1601,1061
w95,0.0,16.0,1.0,2.1405461980105853,1601,1045
w52,0.0,16.0,1.0,2.139781325100539,1601,1029
w58,0.0,16.0,1.0,2.1040616394898786,1601,1013
w78,0.0,16.0,1.0,2.078513751740417,1601,997
w71,0.0,16.0,1.0,2.0123021322803742,1601,981
w82,0.0,16.0,1.0,1.9456734197444008,1601,965
w13,0.0,16.0,1.0,1.9373565117052511,1601,949
w23,0.0,16.0,1.0,1.9189482183876336,1601,933
w73,0.0,16.0,1.0,1.9075649183849586,1601,917
w42,0.0,16.0,1.0,1.8143772872393134,1601,901
w11,0.0,16.0,1.0,1.7644983658358724,1601,885
w55,0.0,16.0,1.0,1.7594108601592162,1601,869
w77,0.0,16.0,1.0,1.754731181175733,1601,853
w80,0.0,16.0,1.0,1.7376260721319166,1601,837
w83,0.0,16.0,1.0,1.7331594828030767,1601,821
w61,0.0,16.0,1.0,1.6854080170418173,1601,805
w66,0.0,16.0,1.0,1.6418553359245223,1601,789
w04,0.0,16.0,1.0,1.5646009938054617,1601,773
w60,0.0,16.0,1.0,1.5613269873224116,1601,757
w49,0.0,16.0,1.0,1.53936792239653,1601,741
w14,0.0,16.0,1.0,1.5177877519156324,1601,725
w91,0.0,16.0,1.0,1.5134034263787413,1601,709
w69,0.0,16.0,1.0,1.5084238186077608,1601,693
w03,0.0,16.0,1.0,1.5076956863498314,1601,677
w06,0.0,16.0,1.0,1.4978716834623949,1601,661
w01,0.0,16.0,1.0,1.4730492865659346,1601,645
w37,0.0,16.0,1.0,1.4521508450956653,1601,629
w24,0.0,16.0,1.0,1.4372261891851696,1601,613
w27,0.0,16.0,1.0,1.430743904140153,1601,597
w54,0.0,16.0,1.0,1.4263519599339345,1601,581
w09,0.0,16.0,1.0,1.4218298845768675,1601,565
w29,0.0,16.0,1.0,1.3895130399721882,1601,549
w18,0.0,16.0,1.0,1.3890407514971472,1601,533
w51,0.0,16.0,1.0,1.3274686916965759,1601,517
w15,0.0,16.0,1.0,1.3166244708109305,1601,501
w34,0.0,16.0,1.0,1.2868842580101565,1601,485
w104,0.0,16.0,1.0,1.2676889377979355,1601,469
w62,0.0,16.0,1.0,1.2299241737507802,1601,453
w22,0.0,16.0,1.0,1.2235895183221588,1601,437
w32,0.0,16.0,1.0,1.2107621798862127,1601,421
w16,0.0,16.0,1.0,1.1919715966126443,1601,405
w44,0.0,16.0,1.0,1.1855938341942969,1601,389
w20,0.0,16.0,1.0,1.1831306227330163,1601,373
w53,0.0,16.0,1.0,1.1698078230414417,1601,357
w25,0.0,16.0,1.0,1.1455192728825245,1601,341
w105,0.0,16.0,1.0,1.1366891088988451,1601,325
w10,0.0,16.0,1.0,1.126032553554972,1601,309
w81,0.0,16.0,1.0,1.109602219919538,1601,293
w63,0.0,16.0,1.0,1.1082507478207912,1601,277
w93,0.0,16.0,1.0,1.0949171650086242,1601,261
w64,0.0,16.0,1.0,1.0791658206618495,1601,245
w05,0.0,16.0,1.0,1.0662782288032702,1601,229
w90,0.0,16.0,1.0,1.0259038247378276,1601,213
w99,0.0,16.0,1.0,1.0187469609301254,1601,197
w31,0.0,16.0,1.0,1.0141342742385908,1601,181
w94,0.0,16.0,1.0,0.9944739135932708,1601,165
w92,0.0,16.0,1.0,0.9504058905860979,1601,149
w08,0.0,16.0,1.0,0.9464045016859877,1601,133
w50,0.0,16.0,1.0,0.9433276945531321,1601,117
w85,0.0,16.0,1.0,0.936844391824913,1601,101
w65,0.0,16.0,1.0,0.9316243778116576,1601,85
w48,0.0,16.0,1.0,0.9263547003066557,1601,69
w21,0.0,16.0,1.0,0.9167959018057648,1601,53
w02,0.0,16.0,1.0,0.8740425515320204,1601,37
w07,0.0,16.0,1.0,0.5768254033724652,1601,21
w19,0.0,16.0,1.0,0.08040211010179554,1601,5
w66,62.0,5.0,6.0,0.013036849531569472,1539,0
w66,23.0,-18.0,1.0,1.641862456283249,1516,18
w91,0.0,16.0,1.0,0.031350718173229764,1516,2
w91,1336.0,-9.0,122.0,0.01265926223554953,180,11
w82,81.0,-7.0,7.0,0.009179372862370297,99,18
w79,0.0,16.0,1.0,0.023481067732623373,99,2
w79,71.0,-8.0,6.0,0.3806028654317939,28,10
w79,21.0,-15.0,1.0,0.023481114811008563,7,25
w18,0.0,16.0,1.0,0.021436317890899614,7,9
