w51,9.0,0.0,1.0,2.2656320757554074,1629,1638
w06,9.0,0.0,1.0,2.233866782101558,1620,1638
w32,9.0,0.0,1.0,2.1617181063496282,1611,1638
w21,9.0,0.0,1.0,2.1436965988116237,1602,1638
w48,9.0,0.0,1.0,2.143564767445356,1593,1638
w02,9.0,0.0,1.0,2.139636000217071,1584,1638
w50,9.0,0.0,1.0,2.13944112137274,1575,1638
w85,9.0,0.0,1.0,2.1387800347168757,1566,1638
w08,9.0,0.0,1.0,2.138402098678082,1557,1638
w90,9.0,0.0,1.0,2.1344428004332756,1548,1638
w65,9.0,0.0,1.0,2.133067948334236,1539,1638
w92,9.0,0.0,1.0,2.130438950810884,1530,1638
w94,9.0,0.0,1.0,2.12968715168305,1521,1638
w63,9.0,0.0,1.0,2.128354703835731,1512,1638
w31,9.0,0.0,1.0,2.1265834135264012,1503,1638
w05,9.0,0.0,1.0,2.1246893699134946,1494,1638
w99,9.0,0.0,1.0,2.1234089066621844,1485,1638
w93,9.0,0.0,1.0,2.117192494259477,1476,1638
w105,9.0,0.0,1.0,2.1165552230775435,1467,1638
w10,9.0,0.0,1.0,2.11541847338273,1458,1638
w64,9.0,0.0,1.0,2.115248903929072,1449,1638
w16,9.0,0.0,1.0,2.111124399692143,1440,1638
w53,9.0,0.0,1.0,2.1077775688877454,1431,1638
w44,9.0,0.0,1.0,2.1060258571059958,1422,1638
w24,9.0,0.0,1.0,2.104938389702526,1413,1638
w29,9.0,0.0,1.0,2.104185925176643,1404,1638
w09,9.0,0.0,1.0,2.1005770542933964,1395,1638
w25,9.0,0.0,1.0,2.0993025995096133,1386,1638
w81,9.0,0.0,1.0,2.099102615032689,1377,1638
w22,9.0,0.0,1.0,2.097367174121575,1368,1638
w20,9.0,0.0,1.0,2.095448739955011,1359,1638
w04,9.0,0.0,1.0,2.0828949945735613,1350,1638
w49,9.0,0.0,1.0,2.0826456816515773,1341,1638
w104,9.0,0.0,1.0,2.0816402535405527,1332,1638
w34,9.0,0.0,1.0,2.0768920277726566,1323,1638
w18,9.0,0.0,1.0,2.076808684330816,1314,1638
w27,9.0,0.0,1.0,2.0731040711418154,1305,1638
w15,9.0,0.0,1.0,2.0694199578971566,1296,1638
w62,9.0,0.0,1.0,2.063456371088987,1287,1638
w03,9.0,0.0,1.0,2.0615470162230096,1278,1638
w54,9.0,0.0,1.0,2.0533295805651286,1269,1638
w14,9.0,0.0,1.0,2.052394331163994,1260,1638
w69,9.0,0.0,1.0,2.047770456372937,1251,1638
w91,9.0,0.0,1.0,2.0443337402449946,1242,1638
w60,9.0,0.0,1.0,2.0293265804561713,1233,1638
w66,9.0,0.0,1.0,2.02676907345166,1224,1638
w77,9.0,0.0,1.0,2.023244467535159,1215,1638
w61,9.0,0.0,1.0,2.0068244589600845,1206,1638
w55,9.0,0.0,1.0,1.998764031191495,1197,1638
w80,9.0,0.0,1.0,1.9980189829361397,1188,1638
w83,9.0,0.0,1.0,1.9960269830500283,1179,1638
w11,9.0,0.0,1.0,1.9936380251165944,1170,1638
w37,9.0,0.0,1.0,1.979449019528122,1161,1638
w58,9.0,0.0,1.0,1.9789862880305675,1152,1638
w42,9.0,0.0,1.0,1.9732059154093262,1143,1638
w82,9.0,0.0,1.0,1.9694281858595741,1134,1638
w95,9.0,0.0,1.0,1.9687805812416717,1125,1638
w78,9.0,0.0,1.0,1.9631110543190942,1116,1638
w23,9.0,0.0,1.0,1.9621784140327836,1107,1638
w88,9.0,0.0,1.0,1.9566250509742615,1098,1638
w79,9.0,0.0,1.0,1.9513067054496465,1089,1638
w73,9.0,0.0,1.0,1.9466348140533474,1080,1638
w01,9.0,0.0,1.0,1.9438167251401886,1071,1638
w87,9.0,0.0,1.0,1.9391646414174981,1062,1638
w13,9.0,0.0,1.0,1.9379033356062307,1053,1638
w71,9.0,0.0,1.0,1.9299697177941662,1044,1638
w38,9.0,0.0,1.0,1.9248955683080071,1035,1638
w59,9.0,0.0,1.0,1.9209952913348336,1026,1638
w72,9.0,0.0,1.0,1.9197544142657366,1017,1638
w52,9.0,0.0,1.0,1.9091003785033758,1008,1638
w89,9.0,0.0,1.0,1.9073160604818384,999,1638
w67,9.0,0.0,1.0,1.9066764268357246,990,1638
w26,9.0,0.0,1.0,1.9059936059021019,981,1638
w43,9.0,0.0,1.0,1.9042849835224946,972,1638
w86,9.0,0.0,1.0,1.8858599709974304,963,1638
w28,9.0,0.0,1.0,1.8735363873776179,954,1638
w106,9.0,0.0,1.0,1.853138382758498,945,1638
w74,9.0,0.0,1.0,1.8157064018226976,936,1638
w46,9.0,0.0,1.0,1.7984109225920495,927,1638
w75,9.0,0.0,1.0,1.7633710089951138,918,1638
w70,9.0,0.0,1.0,1.7442354875938275,909,1638
w76,9.0,0.0,1.0,1.74303905754032,900,1638
w17,9.0,0.0,1.0,1.7378542117021059,891,1638
w68,9.0,0.0,1.0,1.7373445088711952,882,1638
w56,9.0,0.0,1.0,1.7356313503768324,873,1638
