D1_S1_H1,25.799178540206288,17.517476398355104,96.49899852302319,92.59245017144241,64.50581015798407,29.01162031596814,33.682469653520705,43.417645133015796,22.422163730137992,2.8383397879052414,88.9003144661473
D1_S3_H1,28.922578237414807,16.574534118213624,72.01027878047472,70.61660459954776,53.84313725490196,40.549019607843135,39.89897439185558,54.87610178754443,27.29262266783006,3.0489891541645036,89.6485953641634
D1_S5_H1,30.028215642949938,15.561003708014956,66.29881981590421,65.21486932797035,54.27132391418106,40.53506017791732,40.86327537686302,57.346193418109934,28.742828527554202,1.9189571937379408,82.81591352369857
D3_S1_H1,12.1094144755227,8.720331390067276,95.92232781788621,85.15240110188752,45.08094645080946,15.894343579996068,33.32585321063035,36.41354215550358,8.47950724400085,3.6289579824368103,90.36019399721863
D3_S3_H1,23.460461355578644,17.408843341511258,71.94125629610072,71.75461037860691,36.19772861550581,26.692050154270333,37.00007185421612,46.0392213222956,19.633584601271394,4.3901068059573225,96.11066086819345
D1_S1_H1,25.799178540206288,17.517476398355104,96.49899852302319,92.59245017144241,64.50581015798407,29.01162031596814,33.682469653520705,43.417645133015796,22.422163730137992,2.8383397879052414,88.9003144661473
D1_S3_H1,28.922578237414807,16.574534118213624,72.01027878047472,70.61660459954776,53.84313725490196,40.549019607843135,39.89897439185558,54.87610178754443,27.29262266783006,3.0489891541645036,89.6485953641634
D1_S5_H1,30.028215642949938,15.561003708014956,66.29881981590421,65.21486932797035,54.27132391418106,40.53506017791732,40.86327537686302,57.346193418109934,28.742828527554202,1.9189571937379408,82.81591352369857
D3_S1_H1,12.1094144755227,8.720331390067276,95.92232781788621,85.15240110188752,45.08094645080946,15.894343579996068,33.32585321063035,36.41354215550358,8.47950724400085,3.6289579824368103,90.36019399721863
D3_S3_H1,23.460461355578644,17.408843341511258,71.94125629610072,71.75461037860691,36.19772861550581,26.692050154270333,37.00007185421612,46.0392213222956,19.633584601271394,4.3901068059573225,96.11066086819345
D3_S5_H1,27.33785075295957,17.119446468232752,66.24930209373406,64.89730900279389,35.947970043358296,27.34857443174353,37.048861201970894,48.104106347339844,22.98191565090847,2.784358485814532,88.53557811939329
D1_S1_H3,28.10339798076135,19.15633824224396,99.55222652785389,97.2113442297198,70.74052171627571,24.16058873776201,445.16711578838687,582.46064774974,23.57129747593569,0.42362195646596024,43.73190598815327
D1_S3_H3,44.65434004418584,24.499086188174417,97.3896421297173,96.60281186672698,59.34152592495236,35.92035223762897,355.69308146996684,593.8501919648845,40.103903933569896,0.7856746058168457,67.27525826337295
D1_S5_H3,48.958560022421494,24.92466642578478,96.78583558383251,96.46337443944279,58.50657894736842,37.0328947368421,325.2829263790391,595.778328708387,45.40202106977713,0.4881910345105171,63.11721097376992
D3_S1_H3,14.290717932981227,9.728764957577198,99.17353569426167,89.02157419789154,52.47942048073757,10.35890681593678,443.3994046531708,489.03632515811427,9.332010355301977,0.6446051764766718,48.7586934144421
D3_S3_H3,37.82351169568512,26.54674707416442,97.38077947072507,93.4884415588913,40.6981356604522,23.172021684516725,351.18900699309796,499.5803049590702,29.703192158091518,1.1336224808036968,80.30677895510446
D3_S5_H3,44.45101559204217,28.404694980430342,96.78043639228402,96.25484609852025,40.339928296374985,23.93440446155889,316.6303768652661,502.1886262289568,36.94991078493509,0.7289212350229125,68.94094306577101
D1_S1_S5,17.778881693862534,10.155196033342278,80.02031402564884,76.52920198760246,52.354312354312356,39.14085914085914,6.181770702929852,7.306081584760935,15.388698699672013,6.3483043157681065,95.56638610279533
D3_S1_S5,11.317805503351583,3.0943190674874854,79.13931145300273,68.56744000460492,21.1117800521774,36.049234062479094,5.893299532799872,6.235122713926072,5.482220588261111,5.5732258359714,96.34518011459491
D1_D3_S5,18.32547933099263,11.58018484592217,98.10128379680258,91.15443782358275,70.58192544918208,22.4188790560472,5.544932152446896,6.438666832306433,13.88074120212533,1.588246596738272,63.78055129482269
D1_D3_H1,19.43266444887877,13.343451547748279,99.46726536234165,90.18195430170924,76.48206715564228,17.858825112711123,36.052448733504534,42.03802394894088,14.238479008210257,0.46038298163667696,30.763971964060143
D1_D3_H3,19.429332964927205,14.706877718085,99.70483215461675,90.8947656328871,79.31778347040583,15.619522718080086,494.17689949461214,576.2105627939609,14.236751041421297,0.033234418836681885,1.7566138471515553
D1_S1_H1,25.799178540206288,17.517476398355104,96.49899852302319,92.59245017144241,64.50581015798407,29.01162031596814,33.682469653520705,43.417645133015796,22.422163730137992,2.8383397879052414,88.9003144661473
D1_S3_H1,28.922578237414807,16.574534118213624,72.01027878047472,70.61660459954776,53.84313725490196,40.549019607843135,39.89897439185558,54.87610178754443,27.29262266783006,3.0489891541645036,89.6485953641634
D1_S1_H1,25.799178540206288,17.517476398355104,96.49899852302319,92.59245017144241,64.50581015798407,29.01162031596814,33.682469653520705,43.417645133015796,22.422163730137992,2.8383397879052414,88.9003144661473
D1_S3_H1,28.922578237414807,16.574534118213624,72.01027878047472,70.61660459954776,53.84313725490196,40.549019607843135,39.89897439185558,54.87610178754443,27.29262266783006,3.0489891541645036,89.6485953641634
D1_S5_H1,30.028215642949938,15.561003708014956,66.29881981590421,65.21486932797035,54.27132391418106,40.53506017791732,40.86327537686302,57.346193418109934,28.742828527554202,1.9189571937379408,82.81591352369857
D3_S1_H1,12.1094144755227,8.720331390067276,95.92232781788621,85.15240110188752,45.08094645080946,15.894343579996068,33.32585321063035,36.41354215550358,8.47950724400085,3.6289579824368103,90.36019399721863
D3_S3_H1,23.460461355578644,17.408843341511258,71.94125629610072,71.75461037860691,36.19535250098464,26.690298017592227,36.99962764143761,46.03818375586946,19.632738255621373,4.3901068059573225,96.11066086819345
D3_S5_H1,27.33785075295957,17.119446468232752,66.24930209373406,64.89730900279389,35.947970043358296,27.34857443174353,37.048861201970894,48.104106347339844,22.98191565090847,2.784358485814532,88.53557811939329
D1_S1_H3,28.10339798076135,19.15633824224396,99.55222652785389,97.2113442297198,70.74052171627571,24.16058873776201,445.16711578838687,582.46064774974,23.57129747593569,0.42362195646596024,43.73190598815327
D1_S3_H3,44.65434004418584,24.499086188174417,97.3896421297173,96.60281186672698,59.34152592495236,35.92035223762897,355.69308146996684,593.8501919648845,40.103903933569896,0.7856746058168457,67.27525826337295
D1_S5_H3,48.958560022421494,24.930629846987667,96.78583558383251,96.46337443944279,58.502730083547135,37.03703703703704,325.28489339822625,595.7954367601945,45.40325868102407,0.48810433266093955,63.11721097376992
D3_S1_H3,14.290717932981227,9.732185020956493,99.17353569426167,89.02157419789154,52.47596470433294,10.364809693138417,443.3921055735174,489.0299193553095,9.332315258329519,0.6443630580845293,48.7586934144421
D3_S3_H3,37.82351169568512,26.54674707416442,97.38077947072507,93.4884415588913,40.6981356604522,23.172021684516725,351.18900699309796,499.5803049590702,29.703192158091518,1.1336224808036968,80.30677895510446
D3_S5_H3,44.45101559204217,28.404694980430342,96.78043639228402,96.25484609852025,40.339928296374985,23.93440446155889,316.6303768652661,502.1886262289568,36.94991078493509,0.7289212350229125,68.94094306577101
D1_S1_S5,17.778881693862534,10.155196033342278,80.02031402564884,76.52920198760246,52.354312354312356,39.14085914085914,6.181770702929852,7.306081584760935,15.388698699672013,6.3483043157681065,95.56638610279533
D3_S1_S5,11.317805503351583,3.0943190674874854,79.13931145300273,68.56744000460492,21.1117800521774,36.049234062479094,5.893299532799872,6.235122713926072,5.482220588261111,5.5732258359714,96.34518011459491
D1_D3_S5,18.32547933099263,11.58018484592217,98.10128379680258,91.15443782358275,70.58192544918208,22.4188790560472,5.544932152446896,6.438666832306433,13.88074120212533,1.588246596738272,63.78055129482269
D1_D3_H1,19.43266444887877,13.343451547748279,99.46726536234165,90.18195430170924,76.48206715564228,17.858825112711123,36.052448733504534,42.03802394894088,14.238479008210257,0.46038298163667696,30.763971964060143
D1_D3_H3,19.429332964927205,14.706877718085,99.70483215461675,90.8947656328871,79.31778347040583,15.619522718080086,494.17689949461214,576.2105627939609,14.236751041421297,0.033234418836681885,1.7566138471515553
