w01,29,1045,3.39163136,0.34367814183155865
w02,1,971,1.5530598400000002,0.06891811974191447
w03,138,6553,18.56673792,0.23946418519306742
w04,225,6494,23.835648,0.19809556691674346
w05,152,2748,13.584711679999998,0.3147962087678801
w06,30,687,2.9033472,0.01128631904549927
w07,0,21,0.032256,2.396962153701352
w08,54,2798,7.62433536,0.32987689531962744
w09,138,4058,14.73441792,0.22377581488479545
w10,81,3130,9.79759104,0.30396223302775865
w11,57,1115,5.224058879999999,0.041912963648505566
w12,0,23,0.035328,1.0274086889486953
w13,2,649,1.12007168,0.1328116287410341
w14,92,2658,9.75024128,0.250481146739604
w15,7,102,0.58789888,0.2961439791270996
w16,1,315,0.54544384,0.23097639108319057
w17,1,571,0.93865984,0.05787645966786775
w18,1,328,0.56541184,0.16717286229168732
w19,0,0,0.0,2.444969506731928
w20,28,2608,5.730795519999999,0.3076080232068376
w21,42,1632,5.09411328,0.34506690574595156
w22,2,116,0.30138368,0.27548210514832816
w23,19,368,1.7357209599999999,0.20070197695249847
w24,12,293,1.1892940799999998,0.21089940257238832
w25,25,227,1.8887679999999998,0.3055113171003256
w26,14,105,1.02373376,0.2022795369684152
w27,6,190,0.6614630399999999,0.14940876990191002
w28,13,292,1.24936192,0.15834364458957673
w29,5,173,0.5737471999999999,0.1252651922114936
w30,1,269,0.47478783999999996,0.05235436699970235
w31,139,3054,13.253877759999998,0.33161075474931434
w32,7,110,0.60018688,0.21287908531526484
w33,1,114,0.23670784,0.025170795970383783
w34,1,812,1.3088358400000002,0.22684900401222913
w35,1,214,0.39030783999999996,0.048416157818566063
w36,1,59,0.15222784,0.025444608462868456
w37,3,106,0.34762751999999997,0.3259860604463047
w38,5,130,0.5076991999999999,0.17994023154332583
w39,2,137,0.33363968,0.01441940032605137
w40,2,152,0.35667968,0.014785654952866038
w41,3,89,0.32151551999999994,0.034209620026276054
w42,3,211,0.50890752,0.1928222871336038
w43,4,413,0.88078336,0.20281170907276846
w44,3,31,0.23242751999999997,0.30203590850339007
w45,2,135,0.33056768000000003,0.007463679403479221
w46,40,381,3.0493695999999995,0.12267406619695334
w47,2,123,0.31213568,0.007482432935825612
w48,3,362,0.74084352,0.3076183918669631
w49,11,101,0.8327782399999999,0.21265411394401235
w50,3,250,0.56881152,0.22848933410221106
w51,7,44,0.49881087999999996,0.09440719327965293
w52,2,66,0.22458368,0.1275657964075024
w53,19,631,2.13968896,0.299502941551667
w54,77,479,5.47923968,0.26966784971891783
w55,1,29,0.10614784,0.23853143714994532
w56,3,88,0.31997951999999996,0.05617978047305577
w57,3,118,0.36605951999999997,0.050611153192013314
w58,9,87,0.6880665599999999,0.12721191784736002
w59,3,126,0.37834752,0.11506350061983515
w60,1,71,0.17065984,0.2452664472194053
w61,2,171,0.38586368,0.23010651036184898
w62,2,17,0.14931967999999998,0.3322831906194565
w63,4,148,0.47374335999999995,0.20970295186694785
w64,6,286,0.8089190399999999,0.3255930767460888
w65,10,192,0.9109503999999999,0.34723824290774946
w66,3,85,0.31537152,0.051645638463116615
w67,1,34,0.11382783999999999,0.09361311405419848
w68,2,117,0.30291968,0.04902997827644988
w69,1,164,0.31350784,0.13199720660791855
w70,1,139,0.27510784,0.05831711664859856
w71,1,9,0.07542784,0.23119767494825344
w72,2,61,0.21690368,0.07896835417123635
w73,1,49,0.13686784,0.16533924885034917
w74,1,22,0.09539584,0.0719797032754694
w75,5,164,0.5599232,0.046445212609615275
w76,1,34,0.11382783999999999,0.058257839599291754
w77,3,36,0.24010751999999996,0.20055213105542086
w78,1,129,0.25974784,0.12159421679907469
w79,1,68,0.16605184,0.05586655243690051
w80,2,58,0.21229568,0.1516081376667976
w81,4,27,0.28788736,0.33116527737408974
w82,3,87,0.31844352,0.04902082935875487
w83,1,48,0.13533183999999998,0.24724272018580304
w84,1,130,0.26128384,0.07337837283526123
w85,4,25,0.28481535999999996,0.34459745221512994
w86,2,59,0.21383167999999997,0.1818814333528395
w87,3,50,0.26161152,0.09619228005161513
w88,2,30,0.16928768,0.07384215336936727
w89,1,8,0.07389183999999999,0.11061543232484307
w90,5,159,0.5522431999999999,0.20503723700825707
w91,2,58,0.21229568,0.15592734740242573
w92,2,24,0.16007168,0.3482787745063328
w93,3,13,0.20477952,0.3198356019168383
w94,5,205,0.6228992,0.26443612651930504
w95,1,33,0.11229184,0.10163551891793302
w96,2,53,0.20461568,0.05547825441407622
w97,2,8,0.13549567999999998,0.056355170917321104
w98,2,7,0.13395968,0.05616404385332839
w99,3,23,0.22013951999999998,0.3313519898465633
w100,0,1,0.001536,0.4169558681781533
w101,0,1,0.001536,0.41701335801592865
w102,0,1,0.001536,0.5267537733353043
w103,0,1,0.001536,1.2364528709672427
w104,1,82,0.18755584,0.30268817331721315
w105,1,20,0.09232383999999999,0.3080363723131367
w106,1,30,0.10768384,0.07044063688133997
Overall,0,0,181.43649792,0.24295636781502303
